pid,arrival_time,burst_time,priority,process_size,memory_usage,process_type,cpu_affinity
4162,0,37,11,734,340,2,0
4163,0,38,11,154,353,3,0
4164,0,26,11,546,205,2,0
4165,0,5,10,785,297,2,0
4166,0,48,36,296,353,3,0
4167,0,6,10,996,230,3,0
4168,0,48,10,412,126,2,0
4169,0,46,36,122,336,2,0
4170,0,11,10,668,440,3,0
4171,0,31,11,628,129,1,0
4172,0,16,20,666,264,3,0
4173,0,21,10,532,102,0,0
4174,0,14,10,511,247,2,0
4175,0,41,10,343,215,2,0
4176,0,5,20,979,260,0,0
4177,0,7,0,703,301,2,0
4178,0,29,20,415,454,2,0
4179,0,33,0,899,294,0,0
4180,0,27,0,767,324,0,0
4181,0,39,0,856,80,0,0
4182,0,23,10,691,427,3,0
4183,0,36,10,212,176,2,0
4184,0,37,10,419,318,2,0
4185,0,45,10,112,493,0,0
4186,0,34,0,860,92,2,0
4187,0,22,0,775,143,3,0
4188,0,40,10,420,122,0,0
4189,0,31,0,721,398,0,0
4190,0,11,36,661,78,2,0
4191,0,38,11,695,453,2,0
4192,0,36,36,899,322,0,0
4193,0,9,20,487,449,1,0
4194,0,10,10,786,98,0,0
4195,0,19,20,610,147,0,0
4196,0,32,36,363,260,2,0
4197,0,38,10,879,272,0,0
4198,0,7,0,578,328,2,0
4199,0,6,10,116,269,0,0
4200,0,47,36,159,192,3,0
4201,0,39,11,981,116,1,0
4202,0,29,0,199,137,2,0
4203,0,20,20,948,447,2,0
4204,0,17,10,903,95,2,0
4205,0,5,20,670,145,0,0
4206,0,28,20,320,204,0,0
4207,0,8,20,660,296,0,0
4208,0,26,0,473,437,0,0
4209,0,12,10,428,224,2,0
4210,0,15,11,748,500,2,0
4211,0,47,10,823,396,3,0
4212,0,19,36,180,173,2,0
4213,0,37,11,360,285,2,0
4214,0,18,20,650,487,1,0
4215,0,14,36,398,205,0,0
4216,0,26,10,128,467,2,0
4217,0,18,11,224,331,1,0
4218,0,17,20,380,64,2,0
4219,0,15,0,694,386,3,0
4220,0,44,10,533,302,3,0
4221,0,30,20,163,115,1,0
4222,0,40,36,332,374,1,0
4223,0,11,10,217,255,0,0
4224,0,21,36,529,89,0,0
4225,0,7,20,285,250,3,0
4226,0,42,10,921,167,1,0
4227,0,21,36,610,150,3,0
4228,0,15,0,740,354,2,0
4229,0,45,0,327,399,1,0
4230,0,32,19,895,173,1,0
4231,0,30,36,745,338,0,0
4232,0,34,10,369,171,0,0
4233,0,41,11,359,64,2,0
4234,0,15,10,909,290,0,0
4235,0,6,36,105,275,1,0
4236,0,32,0,189,410,2,0
4237,0,20,0,273,178,1,0
4238,0,7,10,507,469,0,0
4239,0,28,20,537,398,1,0
4240,0,39,20,694,275,0,0
4241,0,32,21,568,162,2,0
4242,0,41,0,463,435,2,0
4243,0,46,36,255,200,0,0
4244,0,9,2,963,382,0,0
4245,0,9,36,503,197,0,0
4246,0,43,11,802,508,2,0
4247,0,25,36,601,303,3,0
4248,0,49,20,632,374,3,0
4249,0,49,0,796,207,3,0
4250,0,33,36,172,252,2,0
4251,0,10,0,608,353,2,0
4252,0,5,36,911,343,3,0
4253,0,10,20,639,130,0,0
4254,0,30,10,269,315,3,0
4255,0,36,20,108,287,2,0
4256,0,44,11,166,254,3,0
4257,0,13,36,676,479,0,0
4258,0,47,0,918,64,1,0
4259,0,22,10,981,225,3,0
4260,0,8,20,620,385,0,0
4261,0,23,36,445,146,0,0
4262,0,24,11,200,464,1,0
4263,0,6,10,890,93,0,0
4264,0,47,20,503,294,2,0
4265,0,5,11,141,457,0,0
4266,0,33,20,463,188,1,0
4267,0,49,10,152,320,0,0
4268,0,38,20,919,458,3,0
4269,0,14,36,628,137,0,0
4270,0,25,0,292,430,0,0
4271,0,39,36,554,464,0,0
4272,0,9,20,495,196,1,0
4273,0,22,20,940,220,2,0
4274,0,19,36,317,178,3,0
4275,0,11,11,893,280,0,0
4276,0,48,10,430,488,3,0
4277,0,39,10,272,231,3,0
4278,0,29,10,924,366,1,0
4279,0,46,11,196,152,2,0
4280,0,23,36,337,410,2,0
4281,0,16,0,149,357,0,0
4282,0,22,36,468,393,0,0
4283,0,13,20,378,345,3,0
4284,0,36,36,948,97,3,0
4285,0,30,0,617,258,0,0
4286,0,44,0,748,487,0,0
4287,0,23,36,145,410,3,0
4288,0,41,20,636,148,0,0
4289,0,34,10,441,64,2,0
4290,0,47,20,641,184,0,0
4291,0,9,10,257,358,0,0
4292,0,15,36,296,214,0,0
4293,0,24,36,125,82,0,0
4294,0,6,10,566,487,3,0
4295,0,12,20,271,201,1,0
4296,0,25,0,894,375,1,0
4297,0,32,0,747,343,1,0
4298,0,29,10,543,464,2,0
4299,0,31,10,820,219,1,0
4300,0,33,0,202,67,2,0
4301,0,47,0,222,276,3,0
4302,0,19,10,331,292,0,0
4303,0,27,10,800,199,2,0
4304,0,42,10,963,459,3,0
4305,0,36,20,483,482,2,0
4306,0,9,0,479,82,1,0
4307,0,16,0,997,311,3,0
4308,0,47,0,947,193,2,0
4309,0,8,0,306,359,2,0
4310,0,33,10,600,490,2,0
4311,0,37,0,155,144,2,0
4312,0,40,0,445,335,1,0
4313,0,38,36,527,377,0,0
4314,0,16,10,184,120,0,0
4315,0,38,20,205,83,2,0
4316,0,40,20,587,215,0,0
4317,0,20,20,619,76,2,0
4318,0,48,0,336,132,2,0
4319,0,5,0,350,441,2,0
4320,0,44,36,311,240,3,0
4321,0,5,10,746,400,3,0
4322,0,8,0,478,368,3,0
4323,0,14,20,108,180,2,0
4324,0,6,20,666,95,3,0
4325,0,39,0,445,479,0,0
4326,0,42,20,135,403,3,0
4327,0,32,20,939,173,2,0
4328,0,34,20,919,121,1,0
4329,0,40,20,519,165,2,0
4330,0,14,0,641,499,0,0
4331,0,12,10,573,306,1,0
4332,0,27,0,313,138,2,0
4333,0,15,20,295,338,3,0
4334,0,39,36,257,372,0,0
4335,0,18,20,608,79,1,0
4336,0,23,0,947,316,3,0
4337,0,22,11,211,419,0,0
4338,0,33,20,146,254,0,0
4339,0,42,11,643,192,0,0
4340,0,45,20,492,256,1,0
4341,0,37,20,281,362,0,0
4342,0,8,36,236,503,1,0
4343,0,11,0,714,370,2,0
4344,0,20,10,765,485,0,0
4345,0,31,10,587,491,3,0
4346,0,47,0,428,326,3,0
4347,0,46,10,436,99,2,0
4348,0,42,36,467,128,0,0
4349,0,16,36,107,397,2,0
4350,0,22,36,586,157,0,0
4351,0,20,10,342,276,1,0
4352,0,24,10,948,403,1,0
4353,0,5,10,619,337,0,0
4354,0,17,36,491,287,3,0
4355,0,14,0,700,121,0,0
4356,0,25,0,753,76,0,0
4357,0,10,20,575,431,3,0
4358,0,46,0,521,426,2,0
4359,0,14,0,763,262,2,0
4360,0,11,0,555,402,0,0
4361,0,12,20,559,284,2,0
4362,0,5,0,701,438,1,0
4363,0,37,10,648,88,2,0
4364,0,49,0,973,396,1,0
4365,0,24,20,966,323,2,0
4366,0,5,10,749,499,1,0
4367,0,23,0,421,68,1,0
4368,0,45,20,443,439,3,0
4369,0,21,0,464,176,0,0
4370,0,49,10,471,422,0,0
4371,0,35,10,284,418,2,0
4372,0,7,10,925,269,2,0
4373,0,38,36,968,408,0,0
4374,0,18,11,823,177,3,0
4375,0,15,10,757,366,3,0
4376,0,8,10,925,90,2,0
4377,0,49,10,752,222,3,0
4378,0,46,10,310,348,0,0
4379,0,11,20,523,368,2,0
4380,0,47,10,351,147,1,0
4381,0,10,10,315,155,1,0
4382,0,37,10,310,399,2,0
4383,0,30,36,726,250,1,0
4384,0,44,10,175,142,2,0
4385,0,20,36,623,98,3,0
4386,0,5,0,488,382,0,0
4387,0,15,10,990,118,1,0
4388,0,47,10,653,470,3,0
4389,0,23,20,926,374,0,0
4390,0,40,0,109,133,0,0
4391,0,39,0,937,470,1,0
4392,0,42,10,864,445,0,0
4393,0,44,36,734,267,0,0
4394,0,27,36,652,398,2,0
4395,0,35,10,785,118,2,0
4396,0,31,36,748,302,1,0
4397,0,5,10,746,259,3,0
4398,0,16,10,660,124,0,0
4399,0,45,20,212,181,2,0
4400,0,8,10,689,333,1,0
4401,0,34,20,689,460,2,0
4402,0,48,10,902,157,2,0
4403,0,34,10,423,462,1,0
4404,0,48,11,940,258,1,0
4405,0,7,20,766,226,0,0
4406,0,23,0,569,359,0,0
4407,0,26,20,595,222,2,0
4408,0,37,10,600,242,1,0
4409,0,26,11,703,401,1,0
4410,0,42,10,844,145,0,0
4411,0,37,36,262,232,1,0
4412,0,48,0,148,266,3,0
4413,0,9,10,528,360,1,0
4414,0,42,10,452,114,0,0
4415,0,6,0,897,504,1,0
4416,0,37,36,288,316,3,0
4417,0,29,36,357,455,0,0
4418,0,38,20,984,132,2,0
4419,0,26,0,317,503,3,0
4420,0,47,36,928,239,2,0
4421,0,47,36,676,462,3,0
4422,0,19,36,781,130,0,0
4423,0,22,10,598,223,0,0
4424,0,32,0,551,335,3,0
4425,0,13,20,571,333,0,0
4426,0,28,10,931,370,0,0
4427,0,25,20,691,388,1,0
4428,0,21,20,387,216,2,0
4429,0,21,0,842,354,0,0
4430,0,44,20,959,287,2,0
4431,0,5,11,405,493,1,0
4432,0,29,11,304,177,2,0
4433,0,27,10,241,332,2,0
4434,0,32,10,896,83,3,0
4435,0,17,0,945,399,0,0
4436,0,38,36,475,447,3,0
4437,0,33,10,570,116,3,0
4438,0,36,10,653,430,0,0
4439,0,31,10,466,124,3,0
4440,0,5,10,812,480,3,0
4441,0,23,36,481,436,0,0
4442,0,30,10,169,393,2,0
4443,0,31,20,111,310,1,0
4444,0,43,10,902,303,1,0
4445,0,7,10,989,190,1,0
4446,0,14,0,859,291,3,0
4447,0,47,0,680,451,3,0
4448,0,10,10,458,422,2,0
4449,0,33,20,329,126,2,0
4450,0,38,11,135,154,2,0
4451,0,8,36,651,306,0,0
4452,0,44,36,349,403,0,0
4453,0,7,11,562,201,1,0
4454,0,21,10,167,458,0,0
4455,0,23,36,321,487,0,0
4456,0,9,10,565,183,0,0
4457,0,49,20,948,108,3,0
4458,0,41,10,206,157,0,0
4459,0,15,10,721,505,3,0
4460,0,29,11,946,143,2,0
4461,0,7,10,236,428,3,0
4462,0,14,11,547,228,2,0
4463,0,14,10,879,134,3,0
4464,0,31,10,147,128,3,0
4465,0,21,20,458,431,1,0
4466,0,10,10,216,181,2,0
4467,0,18,20,380,291,0,0
4468,0,9,10,932,393,0,0
4469,0,7,36,833,135,0,0
4470,0,22,0,105,163,3,0
4471,0,49,0,701,194,2,0
4472,0,17,10,719,268,0,0
4473,0,42,10,420,397,1,0
4474,0,33,10,848,454,2,0
4475,0,14,36,621,84,1,0
4476,0,15,0,123,392,3,0
4477,0,31,36,240,475,2,0
4478,0,15,0,806,270,1,0
4479,0,8,11,825,75,2,0
4480,0,5,36,780,508,0,0
4481,0,16,0,752,454,3,0
4482,0,19,10,337,146,1,0
4483,0,13,10,193,431,2,0
4484,0,42,36,776,69,1,0
4485,0,13,10,842,280,0,0
4486,0,20,10,301,286,3,0
4487,0,9,10,794,334,3,0
4488,0,5,0,431,467,1,0
4489,0,12,20,359,452,2,0
4490,0,22,11,797,246,3,0
4491,0,13,20,172,398,2,0
4492,0,10,10,649,424,1,0
4493,0,21,10,991,448,1,0
4494,0,31,20,350,392,0,0
4495,0,12,20,440,201,2,0
4496,0,43,11,468,189,1,0
4497,0,19,0,135,456,3,0
4498,0,38,0,483,223,2,0
4499,0,42,11,248,188,0,0
4500,0,17,10,588,356,3,0
4501,0,29,10,836,199,1,0
4502,0,44,0,185,177,0,0
4503,0,48,36,619,421,0,0
4504,0,33,11,522,300,2,0
4505,0,27,10,924,393,0,0
4506,0,49,10,772,317,2,0
4507,0,45,2,805,402,3,0
4508,0,21,10,648,338,3,0
4509,0,43,0,339,225,2,0
4510,0,38,20,464,203,0,0
4511,0,33,0,746,309,0,0
4512,0,19,10,532,509,0,0
4513,0,11,20,681,314,2,0
4514,0,40,10,817,284,1,0
4515,0,36,36,340,469,1,0
4516,0,37,36,970,283,1,0
4517,0,44,10,130,385,1,0
4518,0,19,10,165,468,2,0
4519,0,24,10,643,291,3,0
4520,0,43,10,630,150,1,0
4521,0,26,10,957,296,0,0
4522,0,34,20,906,212,1,0
4523,0,36,10,617,245,0,0
4524,0,11,10,197,262,3,0
4525,0,48,10,876,110,3,0
4526,0,7,11,524,334,3,0
4527,0,40,20,151,386,0,0
4528,0,32,20,728,230,2,0
4529,0,32,36,659,435,0,0
4530,0,18,10,257,170,2,0
4531,0,40,10,369,462,0,0
4532,0,44,36,247,362,2,0
4533,0,31,10,583,86,0,0
4534,0,49,10,893,175,1,0
4535,0,33,36,439,113,0,0
4536,0,42,0,246,143,2,0
4537,0,17,36,509,411,3,0
4538,0,35,0,454,383,2,0
4539,0,7,0,426,489,2,0
4540,0,42,10,259,214,0,0
4541,0,26,0,558,337,0,0
4542,0,41,10,988,87,0,0
4543,0,33,20,659,438,1,0
4544,0,48,0,994,394,3,0
4545,0,16,36,418,87,2,0
4546,0,25,11,814,356,3,0
4547,0,33,20,267,394,3,0
4548,0,8,10,830,165,0,0
4549,0,27,0,283,341,2,0
4550,0,22,11,434,451,2,0
4551,0,36,36,449,423,1,0
4552,0,12,20,831,203,0,0
4553,0,34,10,689,489,2,0
4554,0,13,10,601,489,0,0
4555,0,40,10,277,166,2,0
4556,0,23,10,340,160,2,0
4557,0,45,10,998,103,0,0
4558,0,5,0,685,203,3,0
4559,0,47,10,732,268,1,0
4560,0,23,10,837,145,3,0
4561,0,19,10,636,250,2,0
4562,0,15,0,569,410,1,0
4563,0,7,0,829,437,2,0
4564,0,37,10,632,366,2,0
4565,0,40,10,104,92,1,0
4566,0,23,10,725,219,1,0
4567,0,36,36,656,99,0,0
4568,0,12,10,466,443,2,0
4569,0,36,36,399,454,0,0
4570,0,12,0,471,240,1,0
4571,0,19,20,731,110,0,0
4572,0,14,0,691,234,2,0
4573,0,7,36,714,468,3,0
4574,0,12,20,432,393,2,0
4575,0,49,20,973,150,1,0
4576,0,17,10,660,205,2,0
4577,0,42,36,175,150,2,0
4578,0,22,36,123,87,0,0
4579,0,23,0,122,287,1,0
4580,0,48,20,308,144,3,0
4581,0,47,10,834,235,0,0
4582,0,36,0,519,412,3,0
4583,0,25,36,927,87,3,0
4584,0,22,20,381,69,0,0
4585,0,22,0,585,430,3,0
4586,0,21,10,846,498,3,0
4587,0,26,0,251,147,0,0
4588,0,41,0,552,153,3,0
4589,0,40,10,601,147,1,0
4590,0,45,10,918,376,2,0
4591,0,28,10,175,92,2,0
4592,0,46,10,973,236,3,0
4593,0,16,36,103,273,0,0
4594,0,41,10,122,439,1,0
4595,0,40,10,333,226,2,0
4596,0,8,0,883,96,1,0
4597,0,35,10,470,330,0,0
4598,0,31,0,412,503,0,0
4599,0,11,36,794,422,3,0
4600,0,46,0,164,306,3,0
4601,0,22,36,148,288,3,0
4602,0,28,11,681,383,3,0
4603,0,37,10,709,415,0,0
4604,0,34,10,716,71,3,0
4605,0,35,36,789,311,0,0
4606,0,48,0,470,272,3,0
4607,0,23,36,910,425,0,0
4608,0,39,36,539,262,0,0
4609,0,35,10,351,279,2,0
4610,0,19,0,721,283,2,0
4611,0,18,11,611,382,1,0
4612,0,10,10,801,414,0,0
4613,0,25,11,556,71,3,0
4614,0,34,20,789,469,1,0
4615,0,8,10,700,148,0,0
4616,0,9,0,353,477,2,0
4617,0,22,0,936,368,2,0
4618,0,27,0,204,278,0,0
4619,0,44,10,929,160,3,0
4620,0,43,10,475,277,1,0
4621,0,21,0,585,183,0,0
4622,0,49,10,568,394,1,0
4623,0,15,20,133,497,0,0
4624,0,13,10,318,131,2,0
4625,0,32,36,233,284,0,0
4626,0,6,10,299,317,2,0
4627,0,42,11,965,102,2,0
4628,0,7,11,744,503,1,0
4629,0,7,36,522,419,1,0
4630,0,29,20,643,499,2,0
4631,0,39,20,544,194,0,0
4632,0,28,0,419,202,3,0
4633,0,19,10,694,106,3,0
4634,0,13,20,653,99,2,0
4635,0,42,10,998,261,0,0
4636,0,28,10,150,234,2,0
4637,0,14,10,364,108,0,0
4638,0,7,10,807,166,1,0
4639,0,35,10,962,137,3,0
4640,0,12,11,107,148,1,0
4641,0,29,20,938,377,0,0
4642,0,37,10,115,194,3,0
4643,0,29,0,717,92,1,0
4644,0,5,10,737,292,3,0
4645,0,11,36,205,106,1,0
4646,0,16,36,360,141,2,0
4647,0,36,10,486,141,0,0
4648,0,22,0,799,134,2,0
4649,0,41,10,439,235,2,0
4650,0,23,0,845,137,3,0
4651,0,49,20,888,70,0,0
4652,0,38,11,794,201,0,0
4653,0,7,36,217,248,0,0
4654,0,16,20,799,256,1,0
4655,0,32,10,968,200,0,0
4656,0,42,20,952,441,2,0
4657,0,7,10,325,283,3,0
4658,0,49,0,934,94,3,0
4659,0,33,20,907,76,2,0
4660,0,9,20,756,411,1,0
4661,0,30,10,203,253,0,0
4662,0,44,10,669,410,0,0
4663,0,20,20,962,347,3,0
4664,0,36,20,351,134,0,0
4665,0,38,0,263,247,1,0
4666,0,7,20,539,483,3,0
4667,0,45,10,616,473,0,0
4668,0,8,10,508,116,3,0
4669,0,40,10,267,390,1,0
4670,0,12,10,154,317,0,0
4671,0,30,20,260,317,3,0
4672,0,7,36,226,184,1,0
4673,0,20,10,601,408,2,0
4674,0,47,20,927,114,2,0
4675,0,26,0,775,88,2,0
4676,0,20,36,458,400,2,0
4677,0,44,10,787,332,1,0
4678,0,29,36,707,360,0,0
4679,0,46,0,314,366,2,0
4680,0,17,10,908,96,1,0
4681,0,11,10,814,70,3,0
4682,0,34,20,117,123,0,0
4683,0,36,36,157,488,0,0
4684,0,25,20,303,510,3,0
4685,0,26,20,918,460,0,0
4686,0,16,10,689,385,2,0
4687,0,27,36,257,238,2,0
4688,0,15,20,326,211,3,0
4689,0,10,20,907,362,0,0
4690,0,5,20,133,288,3,0
4691,0,13,10,141,290,0,0
4692,0,47,10,768,77,2,0
4693,0,46,0,131,132,2,0
4694,0,21,20,800,125,1,0
4695,0,12,36,321,106,3,0
4696,0,28,45,947,140,1,0
4697,0,29,10,529,354,3,0
4698,0,8,20,664,310,0,0
4699,0,37,0,196,172,2,0
4700,0,14,11,100,92,0,0
4701,0,15,10,498,139,0,0
4702,0,10,0,809,510,0,0
4703,0,29,0,559,330,1,0
4704,0,12,0,624,308,1,0
4705,0,42,36,693,214,1,0
4706,0,13,2,505,115,3,0
4707,0,16,11,525,269,2,0
4708,0,29,36,657,149,0,0
4709,0,30,36,939,67,2,0
4710,0,8,10,190,403,2,0
4711,0,15,0,613,508,3,0
4712,0,17,36,979,482,0,0
4713,0,5,20,707,202,1,0
4714,0,36,10,685,217,0,0
4715,0,11,10,685,391,2,0
4716,0,8,0,827,415,0,0
4717,0,42,20,161,388,1,0
4718,0,9,10,949,73,2,0
4719,0,19,36,107,327,3,0
4720,0,18,20,162,231,1,0
4721,0,25,20,602,410,3,0
4722,0,40,10,659,247,0,0
4723,0,38,0,506,68,3,0
4724,0,6,0,383,303,3,0
4725,0,33,10,659,322,2,0
4726,0,9,20,593,160,0,0
4727,0,14,0,616,316,1,0
4728,0,32,11,293,331,0,0
4729,0,14,20,554,410,3,0
4730,0,10,0,767,320,3,0
4731,0,37,0,718,113,0,0
4732,0,48,10,134,187,1,0
4733,0,34,10,626,94,3,0
4734,0,41,20,134,245,3,0
4735,0,47,36,213,247,2,0
4736,0,35,36,679,226,0,0
4737,0,46,36,899,411,0,0
4738,0,20,10,198,239,2,0
4739,0,27,0,426,351,2,0
4740,0,44,10,753,264,2,0
4741,0,42,10,573,458,0,0
4742,0,13,10,591,181,2,0
4743,0,8,10,738,229,2,0
4744,0,25,36,302,351,0,0
4745,0,41,10,680,467,1,0
4746,0,13,10,284,119,2,0
4747,0,34,36,662,271,2,0
4748,0,27,10,905,266,1,0
4749,0,39,36,991,290,3,0
4750,0,47,20,398,383,1,0
4751,0,26,20,105,212,1,0
4752,0,19,0,768,353,2,0
4753,0,49,20,908,107,1,0
4754,0,16,20,476,496,3,0
4755,0,30,36,679,102,2,0
4756,0,41,10,774,259,3,0
4757,0,7,36,413,178,0,0
4758,0,16,10,689,352,3,0
4759,0,16,36,718,160,2,0
4760,0,10,20,947,86,0,0
4761,0,10,0,151,179,0,0
4762,0,29,20,986,202,0,0
4763,0,34,36,899,104,0,0
4764,0,21,10,504,499,3,0
4765,0,20,20,305,273,2,0
4766,0,29,10,649,252,2,0
4767,0,32,20,130,352,0,0
4768,0,40,0,462,320,0,0
4769,0,20,36,350,334,3,0
4770,0,19,11,568,322,2,0
4771,0,32,36,534,372,0,0
4772,0,36,20,638,97,3,0
4773,0,5,10,473,72,1,0
4774,0,13,0,451,186,2,0
4775,0,25,10,459,406,0,0
4776,0,34,36,898,398,0,0
4777,0,17,0,168,205,2,0
4778,0,11,11,586,117,2,0
4779,0,23,10,440,407,0,0
4780,0,30,10,739,83,3,0
4781,0,39,0,915,336,2,0
4782,0,47,20,792,396,0,0
4783,0,36,10,729,74,0,0
4784,0,43,10,485,309,2,0
4785,0,23,10,682,149,0,0
4786,0,8,10,338,376,1,0
4787,0,34,36,125,505,1,0
4788,0,41,10,334,99,3,0
4789,0,24,10,204,134,2,0
4790,0,10,10,620,279,3,0
4791,0,20,36,765,363,3,0
4792,0,14,10,698,120,1,0
4793,0,11,20,574,299,0,0
4794,0,40,36,652,376,2,0
4795,0,48,20,760,463,1,0
4796,0,30,0,298,245,0,0
4797,0,30,0,300,444,0,0
4798,0,29,10,822,191,1,0
4799,0,34,20,281,356,0,0
4800,0,31,20,873,229,2,0
4801,0,19,10,754,190,2,0
4802,0,38,10,321,136,0,0
4803,0,19,20,596,330,1,0
4804,0,40,20,608,466,2,0
4805,0,13,10,444,271,1,0
4806,0,34,0,962,240,0,0
4807,0,13,10,654,335,3,0
4808,0,9,20,755,328,0,0
4809,0,27,20,113,464,2,0
4810,0,25,20,448,101,1,0
4811,0,28,0,716,146,3,0
4812,0,8,10,507,255,2,0
4813,0,15,36,179,251,0,0
4814,0,19,20,164,155,3,0
4815,0,45,36,597,269,0,0
4816,0,25,10,766,409,1,0
4817,0,33,0,211,413,1,0
4818,0,15,36,660,160,1,0
4819,0,32,0,275,246,3,0
4820,0,20,0,654,285,2,0
4821,0,24,10,421,209,1,0
4822,0,39,20,491,338,2,0
4823,0,41,36,711,469,0,0
4824,0,24,36,465,505,1,0
4825,0,20,20,748,215,2,0
4826,0,42,36,997,240,1,0
4827,0,21,36,851,366,1,0
4828,0,21,10,668,271,3,0
4829,0,32,20,888,286,2,0
4830,0,44,0,385,329,0,0
4831,0,41,10,706,380,0,0
4832,0,26,10,167,131,2,0
4833,0,21,10,371,242,0,0
4834,0,9,10,156,106,0,0
4835,0,34,10,697,222,0,0
4836,0,37,10,438,156,0,0
4837,0,17,10,430,308,1,0
4838,0,16,0,496,71,3,0
4839,0,27,10,234,298,2,0
4840,0,31,10,848,493,0,0
4841,0,18,10,413,346,1,0
4842,0,26,10,365,482,2,0
4843,0,25,20,886,209,0,0
4844,0,40,36,269,119,1,0
4845,0,10,20,855,76,2,0
4846,0,33,10,989,487,3,0
4847,0,18,11,359,388,0,0
4848,0,7,0,800,148,3,0
4849,0,21,10,743,112,3,0
4850,0,7,20,313,379,0,0
4851,0,35,0,633,275,0,0
4852,0,49,11,175,510,1,0
4853,0,46,0,964,403,2,0
4854,0,34,0,291,162,2,0
4855,0,11,10,466,275,3,0
4856,0,17,10,105,153,0,0
4857,0,31,36,368,472,2,0
4858,0,47,10,470,259,1,0
4859,0,24,0,172,109,0,0
4860,0,17,11,703,164,0,0
4861,0,40,10,569,202,2,0
4862,0,42,10,347,371,2,0
4863,0,21,0,894,499,0,0
4864,0,43,10,661,235,2,0
4865,0,34,0,101,363,0,0
4866,0,25,10,249,445,1,0
4867,0,40,10,635,144,0,0
4868,0,28,0,141,472,1,0
4869,0,21,20,327,329,1,0
4870,0,48,20,297,272,2,0
4871,0,35,20,283,169,0,0
4872,0,13,10,136,400,3,0
4873,0,18,20,946,385,2,0
4874,0,14,0,517,263,0,0
4875,0,34,0,161,466,0,0
4876,0,49,20,792,441,2,0
4877,0,49,10,273,265,3,0
4878,0,7,21,904,244,2,0
4879,0,8,0,551,317,2,0
4880,0,40,0,809,400,1,0
4881,0,45,0,449,302,2,0
4882,0,23,10,954,501,0,0
4883,0,17,20,556,232,1,0
4884,0,40,36,982,141,2,0
4885,0,31,11,723,473,0,0
4886,0,44,36,528,120,2,0
4887,0,38,20,227,224,2,0
4888,0,34,10,837,222,2,0
4889,0,44,20,574,207,1,0
4890,0,5,0,272,99,1,0
4891,0,10,11,167,251,0,0
4892,0,34,0,543,479,0,0
4893,0,10,20,508,426,3,0
4894,0,27,0,613,478,1,0
4895,0,18,10,454,120,0,0
4896,0,41,10,879,444,0,0
4897,0,41,10,730,87,1,0
4898,0,44,0,802,322,2,0
4899,0,19,0,321,263,1,0
4900,0,40,20,408,80,0,0
4901,0,14,10,254,424,0,0
4902,0,13,20,315,353,2,0
4903,0,41,10,148,419,2,0
4904,0,29,0,615,101,0,0
4905,0,45,10,296,436,0,0
4906,0,30,20,929,240,2,0
4907,0,43,36,588,213,0,0
4908,0,6,0,654,381,2,0
4909,0,11,36,399,330,0,0
4910,0,48,36,705,415,3,0
4911,0,19,20,599,450,0,0
4912,0,30,10,106,256,0,0
4913,0,40,0,399,358,2,0
4914,0,24,36,112,67,2,0
4915,0,35,36,729,489,0,0
4916,0,14,10,993,493,0,0
4917,0,11,20,395,143,1,0
4918,0,9,10,747,342,3,0
4919,0,48,10,321,89,2,0
4920,0,12,20,633,260,2,0
4921,0,24,10,630,138,2,0
4922,0,17,0,456,175,0,0
4923,0,39,0,712,158,0,0
4924,0,8,20,103,388,2,0
4925,0,20,0,609,149,2,0
4926,0,46,20,455,484,2,0
4927,0,31,10,341,311,1,0
4928,0,31,10,363,179,0,0
4929,0,24,10,876,393,0,0
4930,0,19,10,560,243,0,0
4931,0,7,36,906,205,1,0
4932,0,36,36,313,336,2,0
4933,0,46,20,274,419,3,0
4934,0,24,36,880,491,0,0
4935,0,49,0,402,294,1,0
4936,0,5,10,847,375,0,0
4937,0,14,11,658,403,1,0
4938,0,20,10,508,431,2,0
4939,0,34,36,762,267,2,0
4940,0,35,0,928,126,0,0
4941,0,45,10,465,509,0,0
4942,0,45,20,105,280,0,0
4943,0,7,10,347,293,2,0
4944,0,29,36,207,365,0,0
4945,0,6,36,627,480,2,0
4946,0,49,36,552,376,0,0
4947,0,37,0,395,72,0,0
4948,0,7,0,737,442,3,0
4949,0,43,20,243,217,1,0
4950,0,17,20,930,190,1,0
4951,0,48,11,821,230,0,0
4952,0,31,36,324,238,2,0
4953,0,29,0,967,197,2,0
4954,0,34,0,819,207,1,0
4955,0,30,10,123,363,0,0
4956,0,19,36,721,233,1,0
4957,0,17,36,349,203,0,0
4958,0,36,0,142,74,1,0
4959,0,30,10,476,510,3,0
4960,0,45,10,236,349,0,0
4961,0,37,36,160,461,1,0
4962,0,12,0,283,468,3,0
4963,0,14,20,985,141,0,0
4964,0,30,10,514,64,1,0
4965,0,12,10,698,280,0,0
4966,0,35,10,508,485,2,0
4967,0,47,0,369,492,1,0
4968,0,36,20,802,506,2,0
4969,0,23,36,294,389,1,0
4970,0,25,10,273,100,0,0
4971,0,35,20,300,398,2,0
4972,0,11,0,875,140,1,0
4973,0,17,20,472,223,0,0
4974,0,7,0,181,510,1,0
4975,0,15,20,375,402,2,0
4976,0,39,10,659,373,3,0
4977,0,42,10,910,187,2,0
4978,0,43,10,582,490,3,0
4979,0,35,20,144,413,0,0
4980,0,15,20,740,365,0,0
4981,0,39,10,536,196,2,0
4982,0,47,36,505,415,2,0
